Credit_Limit,Sex,Education,Marital_Status,Age,Jan_Repay_Status,Jan_Statement,Feb_Repay_Status,Previous_Payment_Prior_Feb,Feb_Statement,Mar_Repay_Status,Previous_Payment_Prior_Mar,Mar_Statement,Apr_Repay_Status,Previous_Payment_Prior_Apr,Apr_Statement,May_Repay_Status,Previous_Payment_Prior_May,May_Statement,Jun_Repay_Status,Previous_Payment_Prior_Jun,Jun_Statement,Amount owed,Amount paid,Amount left,July_Payment_Status,Feb.Credit.Capacity,Mar.Credit.Capacity,Apr.Credit.Capacity,May.Credit.Capacity,Jun.Credit.Capacity,Overall.Credit.Capacity
6400,1,3,1,41,0,6018,0,300,6095,0,240,6239,0,221,6312,0,240,6346,0,240,6287,31010,1241,29769,0,95.234375,97.484375,98.625,99.15625,98.234375,97.746875
12100,1,2,2,35,0,11342,0,280,10092,0,240,8199,0,244,6384,0,9800,4653,0,304,9917,40670,10868,29802,0,83.4049586777,67.7603305785,52.7603305785,38.4545454545,81.958677686,64.867768595
9600,1,2,2,23,2,7155,0,189,7269,0,227,6626,0,220,5771,0,200,4488,0,652,4642,31309,1488,29821,1,75.71875,69.0208333333,60.1145833333,46.75,48.3541666667,59.9916666667
8800,1,1,2,29,0,6022,0,240,6213,0,240,6245,0,240,6337,0,240,6448,0,480,6272,31265,1440,29825,0,70.6022727273,70.9659090909,72.0113636364,73.2727272727,71.2727272727,71.625
6400,1,2,2,24,4,6117,3,280,6086,3,240,6208,3,0,6288,2,480,6132,2,0,6519,30831,1000,29831,1,95.09375,97,98.25,95.8125,101.859375,97.603125
8100,2,3,2,34,0,5958,0,400,6112,0,400,6396,0,167,6728,0,179,5959,0,174,6089,31153,1320,29833,0,75.4567901235,78.962962963,83.0617283951,73.5679012346,75.1728395062,77.2444444444
18700,1,2,1,51,0,6770,0,247,6470,0,204,6177,0,189,5885,0,182,5530,0,175,5035,30832,997,29835,0,34.5989304813,33.0320855615,31.4705882353,29.5721925134,26.9251336898,31.1197860963
7200,2,1,2,25,0,6982,0,264,7005,0,200,6028,0,196,5439,0,196,5443,0,196,5494,30897,1052,29845,0,97.2916666667,83.7222222222,75.5416666667,75.5972222222,76.3055555556,81.6916666667
6900,2,3,1,56,0,6538,0,320,6526,0,312,6453,0,184,6575,0,200,4975,0,204,4821,31067,1220,29847,0,94.5797101449,93.5217391304,95.2898550725,72.1014492754,69.8695652174,85.0724637681
6300,2,1,2,35,0,6120,0,268,6297,0,200,6326,0,202,6253,0,153,5827,0,143,4539,30823,966,29857,0,99.9523809524,100.4126984127,99.253968254,92.4920634921,72.0476190476,92.8317460317
7900,1,2,2,30,0,7171,0,400,7305,0,320,7542,0,80,7175,0,80,1642,0,80,1650,30835,960,29875,0,92.4683544304,95.4683544304,90.8227848101,20.7848101266,20.8860759494,64.0860759494
8900,2,3,2,28,2,6030,2,280,6153,2,92,6261,3,0,6189,2,224,6025,0,180,6161,30658,776,29882,0,69.1348314607,70.3483146067,69.5393258427,67.6966292135,69.2247191011,69.1887640449
8900,1,2,1,47,0,6623,0,240,6736,0,180,6850,0,120,6938,0,120,3523,0,120,3610,30670,780,29890,0,75.6853932584,76.9662921348,77.9550561798,39.5842696629,40.5617977528,62.1505617978
7600,1,2,2,29,0,7409,0,254,6533,0,219,6286,0,162,5977,0,152,4602,0,122,3910,30807,909,29898,0,85.9605263158,82.7105263158,78.6447368421,60.5526315789,51.4473684211,71.8631578947
6100,1,2,2,27,0,6157,0,220,6143,0,227,6132,0,271,6094,0,0,6125,0,33,0,30651,751,29900,0,100.7049180328,100.5245901639,99.9016393443,100.4098360656,0,80.3081967213
10100,1,2,1,37,0,6756,0,332,6979,0,208,6284,0,220,5471,0,200,5575,0,200,4918,31065,1160,29905,0,69.099009901,62.2178217822,54.1683168317,55.198019802,48.6930693069,57.8752475248
7200,2,2,2,32,0,7255,0,340,6838,0,184,6843,0,200,5069,0,184,5031,0,200,5097,31036,1108,29928,1,94.9722222222,95.0416666667,70.4027777778,69.875,70.7916666667,80.2166666667
6800,1,3,2,46,0,6683,0,400,6839,0,320,6902,0,240,6382,0,1200,5496,0,213,5467,32302,2373,29929,0,100.5735294118,101.5,93.8529411765,80.8235294118,80.3970588235,91.4294117647
11100,2,1,2,27,0,5972,0,228,6093,0,232,6223,0,236,6351,0,244,6481,0,244,6621,31120,1184,29936,0,54.8918918919,56.0630630631,57.2162162162,58.3873873874,59.6486486486,57.2414414414
6400,2,2,2,30,0,6244,0,240,6250,0,224,6216,0,240,6129,0,240,6269,0,220,6233,31108,1164,29944,0,97.65625,97.125,95.765625,97.953125,97.390625,97.178125
6800,2,1,2,24,0,6901,0,360,6598,0,232,6785,0,140,6104,0,140,4595,0,132,4229,30983,1004,29979,0,97.0294117647,99.7794117647,89.7647058824,67.5735294118,62.1911764706,83.2676470588
10300,1,2,1,44,0,7010,0,238,6567,0,160,6109,0,120,6141,0,240,6135,0,1224,4220,31962,1982,29980,1,63.7572815534,59.3106796117,59.6213592233,59.5631067961,40.9708737864,56.6446601942
15900,1,1,2,30,0,6502,0,1280,6213,0,720,6843,0,200,6909,0,160,6273,0,400,5593,32740,2760,29980,0,39.0754716981,43.0377358491,43.4528301887,39.4528301887,35.1761006289,40.0389937107
6300,2,,1,50,0,8106,0,251,8348,0,96,8406,0,91,3007,0,87,2734,0,92,2784,30601,617,29984,0,132.5079365079,133.4285714286,47.7301587302,43.3968253968,44.1904761905,80.2507936508
6300,1,1,1,45,0,6256,0,320,6317,0,220,6350,0,232,6128,0,240,6167,0,220,6214,31218,1232,29986,0,100.2698412698,100.7936507937,97.2698412698,97.8888888889,98.6349206349,98.9714285714
6500,2,1,2,26,0,6570,0,280,6356,0,224,6022,0,236,6087,0,528,6219,0,0,6636,31254,1268,29986,0,97.7846153846,92.6461538462,93.6461538462,95.6769230769,102.0923076923,96.3692307692
7600,2,1,1,44,2,7675,0,244,7746,0,192,6994,0,147,4991,0,490,3707,0,51,4006,31113,1124,29989,0,101.9210526316,92.0263157895,65.6710526316,48.7763157895,52.7105263158,72.2210526316
20100,2,3,2,39,0,10598,0,1206,9480,0,1200,5572,0,2400,5124,0,2000,7252,0,1200,8797,38026,8006,30020,0,47.1641791045,27.7213930348,25.4925373134,36.07960199,43.7661691542,36.0447761194
8700,1,1,1,47,1,6285,2,304,6133,0,228,6280,0,240,6349,0,240,6485,0,492,6616,31532,1504,30028,0,70.4942528736,72.183908046,72.9770114943,74.5402298851,76.0459770115,73.2482758621
5900,1,,1,37,0,8836,0,156,5345,0,160,5455,0,164,5569,0,164,5687,0,220,5803,30892,864,30028,0,90.593220339,92.4576271186,94.3898305085,96.3898305085,98.3559322034,94.4372881356
13700,2,1,2,26,0,6887,0,218,7206,0,200,6651,0,234,6225,0,109,5826,0,2000,4131,32795,2761,30034,0,52.598540146,48.5474452555,45.4379562044,42.5255474453,30.1532846715,43.8525547445
9100,1,2,2,34,0,6071,0,288,6119,0,233,6288,0,244,6340,0,260,6458,0,204,6587,31276,1229,30047,0,67.2417582418,69.0989010989,69.6703296703,70.967032967,72.3846153846,69.8725274725
7300,2,,2,45,0,6717,0,310,6531,0,208,6680,0,183,6032,0,75,4958,0,68,2231,30918,844,30074,1,89.4657534247,91.5068493151,82.6301369863,67.9178082192,30.5616438356,72.4164383562
7900,2,2,2,32,0,6008,0,227,6128,0,234,6256,0,265,6386,0,272,6545,0,249,6712,31323,1247,30076,0,77.5696202532,79.1898734177,80.835443038,82.8481012658,84.9620253165,81.0810126582
8100,2,3,1,67,0,7523,0,601,6667,0,600,6381,0,600,6034,0,400,6080,0,400,5908,32685,2601,30084,0,82.3086419753,78.7777777778,74.4938271605,75.0617283951,72.9382716049,76.7160493827
7900,1,3,2,33,0,8926,0,344,8453,0,245,8028,0,92,5455,0,746,680,-1,25,1477,31542,1452,30090,0,107,101.6202531646,69.0506329114,8.6075949367,18.6962025316,60.9949367089
19900,2,1,2,40,0,9483,0,2000,6858,0,400,7114,0,2000,6381,0,800,7463,0,2000,6723,37299,7200,30099,0,34.4623115578,35.7487437186,32.0653266332,37.5025125628,33.783919598,34.7125628141
9300,2,3,1,69,-1,7340,0,220,5901,0,280,5896,0,243,5996,0,160,6073,0,200,4138,31206,1103,30103,1,63.4516129032,63.3978494624,64.4731182796,65.3010752688,44.4946236559,60.223655914
6900,2,2,2,30,0,1234,-1,320,6718,0,325,6858,0,192,6932,0,200,9630,0,216,5429,31372,1253,30119,0,97.3623188406,99.3913043478,100.4637681159,139.5652173913,78.6811594203,103.0927536232
7600,1,1,2,37,1,6135,2,520,5979,2,0,6400,2,520,6237,2,244,6657,2,0,6785,31408,1284,30124,1,78.6710526316,84.2105263158,82.0657894737,87.5921052632,89.2763157895,84.3631578947
9300,2,2,2,25,0,573,-1,0,8910,2,302,7905,0,249,6882,0,269,6965,0,283,7122,31235,1103,30132,0,95.8064516129,85,74,74.8924731183,76.5806451613,81.2559139785
6300,2,2,2,27,1,6260,2,240,6287,0,289,6312,0,240,6299,0,240,6244,0,240,6266,31402,1249,30153,0,99.7936507937,100.1904761905,99.9841269841,99.1111111111,99.4603174603,99.7079365079
7300,2,2,2,37,0,6963,0,404,6439,0,400,6636,0,400,5812,0,400,6115,0,200,6243,31965,1804,30161,0,88.2054794521,90.904109589,79.6164383562,83.7671232877,85.5205479452,85.602739726
12700,1,1,1,33,0,13018,0,600,8114,0,4200,2282,0,2200,6466,0,0,7291,0,0,0,37171,7000,30171,0,63.8897637795,17.968503937,50.9133858268,57.4094488189,0,38.0362204724
12800,2,1,1,41,0,8515,0,360,7894,0,240,8077,0,120,4131,0,120,2516,0,120,2598,31133,960,30173,0,61.671875,63.1015625,32.2734375,19.65625,20.296875,39.4
7300,2,2,2,34,2,6724,0,240,6019,0,280,6163,0,240,6340,0,480,6474,0,300,6842,31720,1540,30180,0,82.4520547945,84.4246575342,86.8493150685,88.6849315068,93.7260273973,87.2273972603
7100,2,1,1,31,0,5963,0,320,6093,0,360,6251,0,560,6447,0,0,6888,2,220,5959,31642,1460,30182,1,85.8169014085,88.0422535211,90.8028169014,97.014084507,83.9295774648,89.1211267606
14300,2,2,2,42,0,6331,0,4000,8149,0,0,11747,0,0,7859,0,0,99,0,0,0,34185,4000,30185,0,56.986013986,82.1468531469,54.958041958,0.6923076923,0,38.9566433566
7100,2,1,2,29,2,6128,2,227,6045,0,739,6111,0,0,6746,2,440,6635,2,74,6947,31665,1480,30185,1,85.1408450704,86.0704225352,95.014084507,93.4507042254,97.8450704225,91.5042253521
7500,1,2,1,32,0,7102,0,252,7225,0,165,6917,0,140,5206,0,161,4620,0,141,4699,31070,859,30211,0,96.3333333333,92.2266666667,69.4133333333,61.6,62.6533333333,76.4453333333
9600,1,1,1,34,0,6406,0,320,6379,0,240,6489,0,1236,6530,0,200,6617,0,206,6727,32421,2202,30219,1,66.4479166667,67.59375,68.0208333333,68.9270833333,70.0729166667,68.2125
12800,1,1,2,26,0,5847,0,1000,5948,0,401,6797,0,260,6973,0,280,6921,0,320,7041,32486,2261,30225,0,46.46875,53.1015625,54.4765625,54.0703125,55.0078125,52.625
7500,1,2,2,42,2,5825,2,264,6271,2,260,6375,2,260,6475,2,280,6629,2,280,6797,31575,1344,30231,1,83.6133333333,85,86.3333333333,88.3866666667,90.6266666667,86.792
11700,1,2,1,32,0,7622,0,233,6938,0,200,6199,0,200,5250,0,200,5234,0,160,4812,31243,993,30250,0,59.2991452991,52.9829059829,44.8717948718,44.735042735,41.1282051282,48.6034188034
10300,2,,2,33,0,6789,0,241,6728,0,228,6239,0,205,5948,0,206,5642,0,215,5754,31346,1095,30251,1,65.3203883495,60.572815534,57.7475728155,54.7766990291,55.8640776699,58.8563106796
15700,2,1,1,39,1,1210,-1,1526,9085,0,606,8480,0,1524,8404,0,923,8258,0,602,8128,35437,5181,30256,0,57.8662420382,54.0127388535,53.5286624204,52.5987261146,51.7707006369,53.9554140127
10400,2,2,1,28,0,10072,0,200,10270,0,400,5730,0,564,6000,-1,600,564,0,600,1149,32636,2364,30272,0,98.75,55.0961538462,57.6923076923,5.4230769231,11.0480769231,45.6019230769
8500,2,1,2,25,0,6442,0,280,6268,0,320,6283,0,263,7117,0,220,5472,0,220,5569,31582,1303,30279,0,73.7411764706,73.9176470588,83.7294117647,64.3764705882,65.5176470588,72.2564705882
10500,1,3,1,45,0,8224,0,300,6042,0,240,6037,0,172,6098,0,180,4951,0,180,5059,31352,1072,30280,0,57.5428571429,57.4952380952,58.0761904762,47.1523809524,48.180952381,53.6895238095
13600,2,4,2,27,0,10505,0,283,6693,0,321,6785,0,402,4180,0,600,4108,0,380,4153,32271,1986,30285,0,49.2132352941,49.8897058824,30.7352941176,30.2058823529,30.5367647059,38.1161764706
5700,2,1,2,28,0,5146,0,260,5071,0,260,5190,0,200,5302,0,200,10723,0,223,5482,31432,1143,30289,0,88.9649122807,91.0526315789,93.0175438596,188.1228070175,96.1754385965,111.4666666667
5900,1,2,1,41,0,6130,0,260,6162,0,228,6261,0,228,6386,0,228,6515,0,213,6310,31454,1157,30297,0,104.4406779661,106.1186440678,108.2372881356,110.4237288136,106.9491525424,107.2338983051
12000,1,1,1,56,2,5931,2,240,6329,2,0,6410,2,480,6247,2,260,6622,2,260,6770,31539,1240,30299,1,52.7416666667,53.4166666667,52.0583333333,55.1833333333,56.4166666667,53.9633333333
8700,2,1,1,37,0,6088,0,292,6167,0,300,6359,0,240,6494,0,260,6566,0,280,6721,31674,1372,30302,0,70.8850574713,73.091954023,74.6436781609,75.4712643678,77.2528735632,74.2689655172
8000,2,2,2,24,0,7768,0,180,7889,0,181,5237,0,218,5231,0,200,5150,0,180,4908,31275,959,30316,0,98.6125,65.4625,65.3875,64.375,61.35,71.0375
9700,2,1,2,35,-1,6122,0,320,6245,0,280,6400,0,240,6457,0,320,6536,0,280,6689,31760,1440,30320,0,64.381443299,65.9793814433,66.5670103093,67.381443299,68.9587628866,66.6536082474
10100,1,1,2,33,0,4772,0,400,5290,0,400,5603,0,2400,11696,0,600,7002,0,240,7271,34363,4040,30323,0,52.3762376238,55.4752475248,115.801980198,69.3267326733,71.9900990099,72.9940594059
6700,2,2,1,28,0,6613,0,253,6625,0,211,6635,0,172,6584,0,180,4862,0,172,4845,31319,988,30331,0,98.8805970149,99.0298507463,98.2686567164,72.5671641791,72.3134328358,88.2119402985
9900,1,2,2,28,0,5987,0,576,6108,0,240,6524,2,0,6598,2,248,6432,0,248,6576,31649,1312,30337,0,61.696969697,65.898989899,66.6464646465,64.9696969697,66.4242424242,65.1272727273
8000,2,1,2,28,0,8034,0,184,5854,0,240,5866,0,188,5825,0,192,5767,0,200,5806,31346,1004,30342,0,73.175,73.325,72.8125,72.0875,72.575,72.795
7200,2,2,2,34,0,6446,0,284,6062,0,240,6186,0,524,6263,0,0,6678,2,240,6560,31635,1288,30347,1,84.1944444444,85.9166666667,86.9861111111,92.75,91.1111111111,88.1916666667
5700,1,1,2,30,0,5682,0,221,5683,0,180,10234,0,140,5602,0,160,4007,0,160,4035,31208,861,30347,1,99.701754386,179.5438596491,98.2807017544,70.298245614,70.7894736842,103.7228070175
6900,1,1,1,48,1,6100,2,292,6228,2,228,6361,2,252,6425,2,132,6512,2,372,6535,31626,1276,30350,0,90.2608695652,92.1884057971,93.115942029,94.3768115942,94.7101449275,92.9304347826
7200,1,2,2,33,1,6914,2,0,7083,2,280,6557,0,200,5446,0,320,5354,0,200,5374,31354,1000,30354,1,98.375,91.0694444444,75.6388888889,74.3611111111,74.6388888889,82.8166666667
6900,2,3,1,42,0,6652,0,324,6791,0,320,6738,0,172,6867,0,176,4485,0,180,4582,31533,1172,30361,0,98.4202898551,97.652173913,99.5217391304,65,66.4057971014,85.4
9100,1,1,2,30,0,9871,0,403,9587,0,204,5421,0,2803,4101,0,161,5168,0,205,4069,34148,3776,30372,0,105.3516483516,59.5714285714,45.0659340659,56.7912087912,44.7142857143,62.2989010989
9200,2,2,1,42,0,8238,0,264,8398,0,119,6947,0,125,3717,0,118,3782,0,82,3074,31082,708,30374,0,91.2826086957,75.5108695652,40.402173913,41.1086956522,33.4130434783,56.3434782609
7700,2,2,2,31,0,5903,0,316,6209,0,230,6424,0,244,6490,0,240,6632,0,252,6758,31658,1282,30376,0,80.6363636364,83.4285714286,84.2857142857,86.1298701299,87.7662337662,84.4493506494
14300,1,1,1,46,0,6511,0,241,6342,0,213,6324,0,199,6156,0,188,6082,0,181,5130,31415,1022,30393,0,44.3496503497,44.2237762238,43.048951049,42.5314685315,35.8741258741,42.0055944056
8100,2,2,2,25,0,7017,0,0,7823,2,240,7629,0,1618,5309,0,520,5198,0,200,2670,32976,2578,30398,0,96.5802469136,94.1851851852,65.5432098765,64.1728395062,32.962962963,70.6888888889
10500,2,1,2,30,0,6275,0,320,6410,0,240,6400,0,280,6325,0,280,6350,0,240,6364,31760,1360,30400,0,61.0476190476,60.9523809524,60.2380952381,60.4761904762,60.6095238095,60.6647619048
15700,2,2,2,24,2,7404,2,120,6915,2,200,6152,0,182,5615,0,164,5124,0,132,4621,31210,798,30412,0,44.0445859873,39.1847133758,35.7643312102,32.6369426752,29.4331210191,36.2127388535
15100,1,2,1,41,-1,7809,0,331,7533,0,285,7705,0,160,5994,0,120,2370,-2,100,2442,31411,996,30415,0,49.8874172185,51.0264900662,39.6953642384,15.6953642384,16.1721854305,34.4953642384
15600,2,1,2,29,0,7847,0,402,7850,0,170,6296,0,174,4948,0,200,4633,0,200,4486,31574,1146,30428,0,50.3205128205,40.358974359,31.7179487179,29.6987179487,28.7564102564,36.1705128205
7300,1,2,1,59,0,7293,0,280,7087,0,200,7108,0,200,5082,0,400,5142,0,200,5165,31712,1280,30432,0,97.0821917808,97.3698630137,69.6164383562,70.4383561644,70.7534246575,81.0520547945
5700,1,2,2,41,0,7438,0,227,6805,0,192,6229,0,617,5623,0,0,5466,2,93,4692,31561,1129,30432,0,119.3859649123,109.2807017544,98.649122807,95.8947368421,82.3157894737,101.1052631579
6500,1,,1,29,0,6176,0,233,6295,0,191,6313,0,170,6395,0,174,6222,0,200,5893,31401,968,30433,0,96.8461538462,97.1230769231,98.3846153846,95.7230769231,90.6615384615,95.7476923077
7300,2,1,1,27,0,6086,0,230,6207,0,234,6337,0,235,6467,0,304,6595,0,245,6734,31692,1248,30444,0,85.0273972603,86.8082191781,88.5890410959,90.3424657534,92.2465753425,88.602739726
8900,2,1,2,25,0,6594,0,280,6744,0,260,6111,0,223,6118,0,280,6243,0,320,5834,31810,1363,30447,0,75.7752808989,68.6629213483,68.7415730337,70.1460674157,65.5505617978,69.7752808989
8100,2,3,1,33,0,7524,0,268,6861,0,200,6715,0,204,5142,0,188,5260,0,192,5111,31502,1052,30450,1,84.7037037037,82.9012345679,63.4814814815,64.9382716049,63.0987654321,71.824691358
8100,1,1,2,31,0,6073,0,231,6197,0,216,6311,0,224,6421,0,255,6555,0,180,6715,31557,1106,30451,0,76.5061728395,77.9135802469,79.2716049383,80.9259259259,82.9012345679,79.5037037037
5900,2,,2,31,0,9293,0,217,9486,0,40,9576,0,45,1583,0,200,1313,0,285,1425,31251,787,30464,0,160.7796610169,162.3050847458,26.8305084746,22.2542372881,24.1525423729,79.2644067797
9500,1,2,2,40,0,6702,0,400,6744,0,300,6904,0,224,5806,0,220,5645,0,184,5090,31801,1328,30473,0,70.9894736842,72.6736842105,61.1157894737,59.4210526316,53.5789473684,63.5557894737
11100,2,1,2,34,0,6299,0,244,6214,0,224,6255,0,232,6383,0,280,6520,0,216,6471,31671,1196,30475,0,55.981981982,56.3513513514,57.5045045045,58.7387387387,58.2972972973,57.3747747748
8400,2,2,1,31,0,7572,0,400,7784,0,400,7999,0,3396,8205,-1,118,3395,-1,140,3356,34955,4454,30501,0,92.6666666667,95.2261904762,97.6785714286,40.4166666667,39.9523809524,73.1880952381
6700,2,2,1,50,0,6805,0,248,6758,0,400,6426,0,204,6546,0,220,5256,0,200,5216,31791,1272,30519,1,100.8656716418,95.9104477612,97.7014925373,78.447761194,77.8507462687,90.1552238806
8800,2,3,2,45,0,8571,0,400,8568,0,400,8469,0,240,3239,0,240,3160,0,200,3101,32007,1480,30527,0,97.3636363636,96.2386363636,36.8068181818,35.9090909091,35.2386363636,60.3113636364
7700,2,1,2,32,0,6450,0,280,6318,0,400,6307,0,280,6442,0,260,6476,0,240,6469,31993,1460,30533,0,82.0519480519,81.9090909091,83.6623376623,84.1038961039,84.012987013,83.1480519481
9500,2,3,2,26,2,9713,2,0,9880,2,112,8191,0,20,2507,0,22,416,0,12,434,30707,166,30541,1,104,86.2210526316,26.3894736842,4.3789473684,4.5684210526,45.1115789474
6800,2,1,1,31,0,6818,0,208,6802,0,200,4615,0,200,8463,0,200,4816,0,160,4918,31514,968,30546,1,100.0294117647,67.8676470588,124.4558823529,70.8235294118,72.3235294118,87.1
8100,1,1,2,35,2,6020,0,400,6258,0,600,6495,0,0,6980,2,400,6214,2,0,5198,31967,1400,30567,1,77.2592592593,80.1851851852,86.1728395062,76.7160493827,64.1728395062,76.9012345679
18900,1,2,1,33,0,7074,0,280,7249,0,240,5727,0,240,5812,0,240,5955,0,240,6092,31817,1240,30577,0,38.3544973545,30.3015873016,30.7513227513,31.5079365079,32.2328042328,32.6296296296
8000,1,2,1,40,0,6114,0,200,6244,0,200,6331,0,200,6477,0,197,6618,0,400,6752,31784,1197,30587,0,78.05,79.1375,80.9625,82.725,84.4,81.055
6100,2,2,2,46,2,6727,2,227,6360,0,222,6287,0,216,6204,0,440,6121,0,0,6265,31699,1105,30594,1,104.262295082,103.0655737705,101.7049180328,100.3442622951,102.7049180328,102.4163934426
6100,2,2,1,31,-1,120,0,260,7480,0,160,7740,0,160,7840,0,0,8000,0,0,0,31180,580,30600,0,122.6229508197,126.8852459016,128.5245901639,131.1475409836,0,101.8360655738
8500,1,2,2,24,0,8269,0,200,7890,0,200,5618,0,180,4907,0,158,4809,0,152,4519,31493,890,30603,0,92.8235294118,66.0941176471,57.7294117647,56.5764705882,53.1647058824,65.2776470588
7200,2,2,1,34,0,6985,0,328,6931,0,198,7004,0,216,5380,0,187,5435,0,183,4986,31735,1112,30623,0,96.2638888889,97.2777777778,74.7222222222,75.4861111111,69.25,82.6
4500,2,1,2,27,0,4518,0,0,9004,2,176,8872,0,169,4478,0,173,4465,0,182,4469,31337,700,30637,0,200.0888888889,197.1555555556,99.5111111111,99.2222222222,99.3111111111,139.0577777778
8800,1,1,2,33,0,6526,0,239,6328,0,234,6358,0,235,6318,0,232,6284,0,236,6284,31814,1176,30638,0,71.9090909091,72.25,71.7954545455,71.4090909091,71.4090909091,71.7545454545
13700,2,2,1,32,0,7714,0,200,7571,0,255,5490,0,192,5487,0,198,5431,0,188,5408,31693,1033,30660,0,55.2627737226,40.0729927007,40.0510948905,39.6423357664,39.4744525547,42.900729927
5900,2,2,2,44,0,10208,0,320,9968,0,200,9816,0,272,1181,0,0,280,0,0,0,31453,792,30661,0,168.9491525424,166.3728813559,20.0169491525,4.7457627119,0,72.0169491525
13600,2,1,2,32,0,13317,0,121,13606,0,78,2920,0,113,2894,0,4000,2357,0,120,4957,35094,4432,30662,0,100.0441176471,21.4705882353,21.2794117647,17.3308823529,36.4485294118,39.3147058824
7900,1,2,2,34,0,7014,0,228,6039,0,223,6154,0,240,6256,0,232,6372,0,246,6423,31835,1169,30666,1,76.4430379747,77.8987341772,79.1898734177,80.6582278481,81.3037974684,79.0987341772
9300,2,2,1,41,2,7349,0,224,7512,0,167,7058,0,173,5022,0,209,5120,0,609,4484,32061,1382,30679,1,80.7741935484,75.8924731183,54,55.0537634409,48.2150537634,62.7870967742
8900,2,1,2,24,2,6443,0,288,6343,0,232,6450,0,236,6281,0,480,6399,0,0,6752,31916,1236,30680,1,71.2696629213,72.4719101124,70.5730337079,71.8988764045,75.8651685393,72.4157303371
14500,1,2,1,25,3,9805,2,0,9783,2,108,6274,0,120,2554,0,40,2577,0,43,354,30993,311,30682,1,67.4689655172,43.2689655172,17.6137931034,17.7724137931,2.4413793103,29.7131034483
10800,1,3,2,34,1,6293,2,556,6136,2,0,6595,2,230,6433,0,239,6560,0,300,6698,32017,1325,30692,0,56.8148148148,61.0648148148,59.5648148148,60.7407407407,62.0185185185,60.0407407407
7100,2,1,1,30,0,6071,0,572,6282,0,200,6692,2,136,6723,2,600,6689,2,241,7178,32457,1749,30708,0,88.4788732394,94.2535211268,94.6901408451,94.2112676056,101.0985915493,94.5464788732
6500,1,2,1,35,2,6213,2,0,6372,2,292,6198,0,280,6312,0,176,6411,0,48,4009,31506,796,30710,1,98.0307692308,95.3538461538,97.1076923077,98.6307692308,61.6769230769,90.16
7300,1,2,2,22,0,7302,0,372,7115,0,184,7294,0,200,5078,0,200,5081,0,200,4891,31870,1156,30714,0,97.4657534247,99.9178082192,69.5616438356,69.602739726,67,80.7095890411
8300,2,2,2,24,0,7734,0,240,6420,0,208,6257,0,220,5878,0,200,5517,0,220,5383,31806,1088,30718,0,77.3493975904,75.3855421687,70.8192771084,66.4698795181,64.8554216867,70.9759036145
5700,2,1,2,27,0,5071,0,260,5190,0,200,5302,0,200,10723,0,223,5482,0,144,5170,31768,1027,30741,0,91.0526315789,93.0175438596,188.1228070175,96.1754385965,90.701754386,111.8140350877
11300,2,2,1,45,0,6385,0,260,5990,0,260,5557,0,160,5129,0,160,8664,0,140,4125,31725,980,30745,0,53.0088495575,49.1769911504,45.389380531,76.6725663717,36.5044247788,52.1504424779
18400,1,2,1,41,0,6727,0,227,6634,0,214,6535,0,219,6076,0,209,5868,0,182,5604,31840,1051,30789,0,36.0543478261,35.5163043478,33.0217391304,31.8913043478,30.4565217391,33.3880434783
6400,2,2,2,25,2,6313,2,232,6452,2,228,6517,2,0,6459,2,724,6233,2,0,6731,31974,1184,30790,1,100.8125,101.828125,100.921875,97.390625,105.171875,101.225
6300,2,2,2,24,0,6296,0,260,6339,0,240,6492,0,248,6498,0,248,6403,0,240,6329,32028,1236,30792,0,100.619047619,103.0476190476,103.1428571429,101.6349206349,100.4603174603,101.780952381
